DensePolyNN:
experiment,accuracy,nr_linear_layers,learning_rate,beta1,beta2,epsilon,weight_decay
115,0.8062,6,0.003918950115804908,0.9877870417026324,0.9452376649013592,6.987829821345868e-08,0.007487634253977871
115,0.8001,6,0.003918950115804908,0.9877870417026324,0.9452376649013592,6.987829821345868e-08,0.007487634253977871
115,0.8052,6,0.003918950115804908,0.9877870417026324,0.9452376649013592,6.987829821345868e-08,0.007487634253977871
116,0.6117,4,0.004226348624011968,0.7980736507585204,0.9021750362770461,1.591713326373606e-09,0.09471706107933046
116,0.6268,4,0.004226348624011968,0.7980736507585204,0.9021750362770461,1.591713326373606e-09,0.09471706107933046
116,0.688,4,0.004226348624011968,0.7980736507585204,0.9021750362770461,1.591713326373606e-09,0.09471706107933046
117,0.8111,1,0.0005056297033420794,0.8981814502387575,0.9833889066234934,2.9212921465634214e-08,0.012947032020118689
117,0.8114,1,0.0005056297033420794,0.8981814502387575,0.9833889066234934,2.9212921465634214e-08,0.012947032020118689
117,0.8116,1,0.0005056297033420794,0.8981814502387575,0.9833889066234934,2.9212921465634214e-08,0.012947032020118689
118,0.8321,1,0.003871395492721356,0.7818343464768167,0.9605101099616942,6.707038159676576e-08,0.0014477342071794964
118,0.8313,1,0.003871395492721356,0.7818343464768167,0.9605101099616942,6.707038159676576e-08,0.0014477342071794964
118,0.8325,1,0.003871395492721356,0.7818343464768167,0.9605101099616942,6.707038159676576e-08,0.0014477342071794964
119,0.8403,2,0.0011836588150808689,0.9871023450277985,0.9129971412721071,1.4870307086414589e-09,0.001153971874553028
119,0.8401,2,0.0011836588150808689,0.9871023450277985,0.9129971412721071,1.4870307086414589e-09,0.001153971874553028
119,0.8366,2,0.0011836588150808689,0.9871023450277985,0.9129971412721071,1.4870307086414589e-09,0.001153971874553028
120,0.8381,4,0.00016377982962444493,0.9613164289867242,0.9058602050935797,3.703570651026246e-08,0.0010247020423882704
120,0.8393,4,0.00016377982962444493,0.9613164289867242,0.9058602050935797,3.703570651026246e-08,0.0010247020423882704
120,0.8366,4,0.00016377982962444493,0.9613164289867242,0.9058602050935797,3.703570651026246e-08,0.0010247020423882704
121,0.8261,1,0.004200483763757237,0.6199343720304721,0.937452450754622,1.5822289260779882e-08,0.0027185333223889163
121,0.8263,1,0.004200483763757237,0.6199343720304721,0.937452450754622,1.5822289260779882e-08,0.0027185333223889163
121,0.8263,1,0.004200483763757237,0.6199343720304721,0.937452450754622,1.5822289260779882e-08,0.0027185333223889163
122,0.8211,4,0.003971193187538815,0.8116495311933789,0.9681544042964644,3.9425120996878855e-08,0.0011260117966504725
122,0.8343,4,0.003971193187538815,0.8116495311933789,0.9681544042964644,3.9425120996878855e-08,0.0011260117966504725
122,0.818,4,0.003971193187538815,0.8116495311933789,0.9681544042964644,3.9425120996878855e-08,0.0011260117966504725
123,0.8282,1,0.0020805808444702032,0.8534171902218115,0.9895048445808872,8.228105323674407e-08,0.004190503787829681
123,0.8272,1,0.0020805808444702032,0.8534171902218115,0.9895048445808872,8.228105323674407e-08,0.004190503787829681
123,0.8278,1,0.0020805808444702032,0.8534171902218115,0.9895048445808872,8.228105323674407e-08,0.004190503787829681
124,0.804,4,0.002398723720805805,0.8750181947628555,0.9031982746086635,9.914789992371704e-08,0.010491022498929381
124,0.8131,4,0.002398723720805805,0.8750181947628555,0.9031982746086635,9.914789992371704e-08,0.010491022498929381
124,0.8091,4,0.002398723720805805,0.8750181947628555,0.9031982746086635,9.914789992371704e-08,0.010491022498929381
125,0.8198,3,0.0048638655151387235,0.9437196452661869,0.9019436240818868,6.249250863030255e-08,0.008095114765885748
125,0.8137,3,0.0048638655151387235,0.9437196452661869,0.9019436240818868,6.249250863030255e-08,0.008095114765885748
125,0.8106,3,0.0048638655151387235,0.9437196452661869,0.9019436240818868,6.249250863030255e-08,0.008095114765885748
126,0.836,1,0.0016852739970378875,0.8242630061584619,0.9952347173699738,8.038730122736684e-09,0.0014547336405799527
126,0.8359,1,0.0016852739970378875,0.8242630061584619,0.9952347173699738,8.038730122736684e-09,0.0014547336405799527
126,0.8362,1,0.0016852739970378875,0.8242630061584619,0.9952347173699738,8.038730122736684e-09,0.0014547336405799527
127,0.7438,1,0.004900565073953602,0.5921297954504732,0.900567726657274,1.2035727283828135e-09,0.08754460782303622
127,0.7435,1,0.004900565073953602,0.5921297954504732,0.900567726657274,1.2035727283828135e-09,0.08754460782303622
127,0.7438,1,0.004900565073953602,0.5921297954504732,0.900567726657274,1.2035727283828135e-09,0.08754460782303622
SimpleCNN:
experiment,accuracy,nr_linear_layers,learning_rate,beta1,beta2,epsilon,weight_decay
0,0.1,9,0.0037790310228922805,0.6604408833113404,0.9176188104284689,8.523664992766925e-08,0.08202199870687112
0,0.1,9,0.0037790310228922805,0.6604408833113404,0.9176188104284689,8.523664992766925e-08,0.08202199870687112
0,0.1,9,0.0037790310228922805,0.6604408833113404,0.9176188104284689,8.523664992766925e-08,0.08202199870687112
1,0.1,9,0.004315260328357123,0.6513046076638682,0.909373265651883,7.969898266468625e-08,0.09566967652867858
1,0.1,9,0.004315260328357123,0.6513046076638682,0.909373265651883,7.969898266468625e-08,0.09566967652867858
1,0.1,9,0.004315260328357123,0.6513046076638682,0.909373265651883,7.969898266468625e-08,0.09566967652867858
2,0.1,9,0.0020895116626008445,0.6523029323331986,0.9081173547663058,7.627498973004181e-08,0.06262673783632966
2,0.1,9,0.0020895116626008445,0.6523029323331986,0.9081173547663058,7.627498973004181e-08,0.06262673783632966
2,0.1,9,0.0020895116626008445,0.6523029323331986,0.9081173547663058,7.627498973004181e-08,0.06262673783632966
3,0.1,9,0.00259635201199151,0.6264529385770625,0.908167037506139,9.026378289445676e-08,0.051633946580309335
3,0.1,9,0.00259635201199151,0.6264529385770625,0.908167037506139,9.026378289445676e-08,0.051633946580309335
3,0.1,9,0.00259635201199151,0.6264529385770625,0.908167037506139,9.026378289445676e-08,0.051633946580309335
4,0.1,9,0.0035020546476771546,0.6554074521447151,0.9112169332356048,3.808787038090106e-08,0.08661984875915923
4,0.1,9,0.0035020546476771546,0.6554074521447151,0.9112169332356048,3.808787038090106e-08,0.08661984875915923
4,0.1,9,0.0035020546476771546,0.6554074521447151,0.9112169332356048,3.808787038090106e-08,0.08661984875915923
5,0.1,9,0.0030229978827570766,0.5879828657107711,0.9910270310347076,1.8909921072394258e-08,0.07895988693151783
5,0.1,9,0.0030229978827570766,0.5879828657107711,0.9910270310347076,1.8909921072394258e-08,0.07895988693151783
5,0.1,9,0.0030229978827570766,0.5879828657107711,0.9910270310347076,1.8909921072394258e-08,0.07895988693151783
6,0.1,9,0.0014274207999437495,0.6292015633633231,0.9560883622712886,9.923661074034839e-08,0.07786610454919186
6,0.1,9,0.0014274207999437495,0.6292015633633231,0.9560883622712886,9.923661074034839e-08,0.07786610454919186
6,0.1,9,0.0014274207999437495,0.6292015633633231,0.9560883622712886,9.923661074034839e-08,0.07786610454919186
7,0.1,9,0.0025842880887490586,0.5908086023550161,0.972453615639658,6.719843369498524e-08,0.07370879985801086
7,0.1,9,0.0025842880887490586,0.5908086023550161,0.972453615639658,6.719843369498524e-08,0.07370879985801086
7,0.1,9,0.0025842880887490586,0.5908086023550161,0.972453615639658,6.719843369498524e-08,0.07370879985801086
8,0.1,9,0.001662963946723608,0.6211137860745225,0.9329500978748481,8.818480387462716e-08,0.06778380269937209
8,0.1,9,0.001662963946723608,0.6211137860745225,0.9329500978748481,8.818480387462716e-08,0.06778380269937209
8,0.1,9,0.001662963946723608,0.6211137860745225,0.9329500978748481,8.818480387462716e-08,0.06778380269937209
9,0.1,9,0.004098936234834481,0.6537334304561591,0.9143184525611407,4.977223810112367e-08,0.09795733030655973
9,0.1,9,0.004098936234834481,0.6537334304561591,0.9143184525611407,4.977223810112367e-08,0.09795733030655973
9,0.1,9,0.004098936234834481,0.6537334304561591,0.9143184525611407,4.977223810112367e-08,0.09795733030655973
10,0.1,9,0.0023707926414902884,0.6102609848149227,0.932102844200721,5.342413391748891e-08,0.02415899990319205
10,0.1,9,0.0023707926414902884,0.6102609848149227,0.932102844200721,5.342413391748891e-08,0.02415899990319205
10,0.1,9,0.0023707926414902884,0.6102609848149227,0.932102844200721,5.342413391748891e-08,0.02415899990319205
11,0.1,9,0.003508867490498088,0.6465984442697197,0.9100270501390737,6.969810443078819e-09,0.05374988780195894
11,0.1,9,0.003508867490498088,0.6465984442697197,0.9100270501390737,6.969810443078819e-09,0.05374988780195894
11,0.1,9,0.003508867490498088,0.6465984442697197,0.9100270501390737,6.969810443078819e-09,0.05374988780195894
12,0.33,9,0.000460872667186388,0.6178759602351187,0.9198132381817918,5.633579581938076e-08,0.02193321776053904
12,0.3216,9,0.000460872667186388,0.6178759602351187,0.9198132381817918,5.633579581938076e-08,0.02193321776053904
12,0.1,9,0.000460872667186388,0.6178759602351187,0.9198132381817918,5.633579581938076e-08,0.02193321776053904
13,0.1,8,0.00010002871888770933,0.5288307728386705,0.9881130145298403,9.486103423190146e-08,0.08283625723875943
13,0.1,8,0.00010002871888770933,0.5288307728386705,0.9881130145298403,9.486103423190146e-08,0.08283625723875943
13,0.1,8,0.00010002871888770933,0.5288307728386705,0.9881130145298403,9.486103423190146e-08,0.08283625723875943
14,0.1,10,0.0008515785404610061,0.6023549464944844,0.9922010044601282,9.695706386820488e-08,0.09948520066457027
14,0.1,10,0.0008515785404610061,0.6023549464944844,0.9922010044601282,9.695706386820488e-08,0.09948520066457027
14,0.1,10,0.0008515785404610061,0.6023549464944844,0.9922010044601282,9.695706386820488e-08,0.09948520066457027
15,0.7558,1,0.0009794072194982603,0.9782119715649606,0.9399684468404119,6.689218093324558e-08,0.09295755323880776
15,0.7558,1,0.0009794072194982603,0.9782119715649606,0.9399684468404119,6.689218093324558e-08,0.09295755323880776
15,0.7561,1,0.0009794072194982603,0.9782119715649606,0.9399684468404119,6.689218093324558e-08,0.09295755323880776
16,0.7637,1,0.002473110384827079,0.9555655695452079,0.9443293912102052,7.315380387581908e-08,0.07724989864198595
16,0.7615,1,0.002473110384827079,0.9555655695452079,0.9443293912102052,7.315380387581908e-08,0.07724989864198595
16,0.7634,1,0.002473110384827079,0.9555655695452079,0.9443293912102052,7.315380387581908e-08,0.07724989864198595
17,0.8006,1,0.004780951762748154,0.8422577293020401,0.9889935655692295,5.5111222129085255e-08,0.02189458622454701
17,0.8008,1,0.004780951762748154,0.8422577293020401,0.9889935655692295,5.5111222129085255e-08,0.02189458622454701
17,0.801,1,0.004780951762748154,0.8422577293020401,0.9889935655692295,5.5111222129085255e-08,0.02189458622454701
18,0.7904,1,0.002142486339899015,0.5933113784022257,0.9863248808494287,5.907151585995555e-08,0.03190805532564622
18,0.7904,1,0.002142486339899015,0.5933113784022257,0.9863248808494287,5.907151585995555e-08,0.03190805532564622
18,0.7905,1,0.002142486339899015,0.5933113784022257,0.9863248808494287,5.907151585995555e-08,0.03190805532564622
19,0.8074,1,0.0034998717551311636,0.7775141549424094,0.9980250387139182,4.790020009369288e-08,0.020777306968840493
19,0.8074,1,0.0034998717551311636,0.7775141549424094,0.9980250387139182,4.790020009369288e-08,0.020777306968840493
19,0.8074,1,0.0034998717551311636,0.7775141549424094,0.9980250387139182,4.790020009369288e-08,0.020777306968840493
20,0.7592,1,0.003798990080800781,0.6970321288475287,0.9974681262975406,4.738139954498128e-08,0.07073287021201512
20,0.759,1,0.003798990080800781,0.6970321288475287,0.9974681262975406,4.738139954498128e-08,0.07073287021201512
20,0.7591,1,0.003798990080800781,0.6970321288475287,0.9974681262975406,4.738139954498128e-08,0.07073287021201512
21,0.8112,1,0.0010494734141419076,0.6156297001223285,0.9920710512266536,4.3572690332163265e-08,0.01573732116143839
21,0.8116,1,0.0010494734141419076,0.6156297001223285,0.9920710512266536,4.3572690332163265e-08,0.01573732116143839
21,0.8119,1,0.0010494734141419076,0.6156297001223285,0.9920710512266536,4.3572690332163265e-08,0.01573732116143839
22,0.8188,1,0.004192927215970959,0.6770664195935139,0.9780767446065695,5.26201100034127e-09,0.005804610803598598
22,0.8189,1,0.004192927215970959,0.6770664195935139,0.9780767446065695,5.26201100034127e-09,0.005804610803598598
22,0.8187,1,0.004192927215970959,0.6770664195935139,0.9780767446065695,5.26201100034127e-09,0.005804610803598598
23,0.8248,1,0.0020296658757644353,0.6561923156198367,0.9728025907874509,5.976215484524416e-08,0.004894251135707551
23,0.8255,1,0.0020296658757644353,0.6561923156198367,0.9728025907874509,5.976215484524416e-08,0.004894251135707551
23,0.8255,1,0.0020296658757644353,0.6561923156198367,0.9728025907874509,5.976215484524416e-08,0.004894251135707551
24,0.7759,1,0.00012917727382197954,0.7155541023281149,0.9306858310876126,7.766683634190194e-08,0.015452649668130349
24,0.7755,1,0.00012917727382197954,0.7155541023281149,0.9306858310876126,7.766683634190194e-08,0.015452649668130349
24,0.7746,1,0.00012917727382197954,0.7155541023281149,0.9306858310876126,7.766683634190194e-08,0.015452649668130349
25,0.8098,1,0.0007846439071701105,0.5566032732594679,0.9141185191923021,7.300868310309817e-08,0.018265847597910768
25,0.8098,1,0.0007846439071701105,0.5566032732594679,0.9141185191923021,7.300868310309817e-08,0.018265847597910768
25,0.8093,1,0.0007846439071701105,0.5566032732594679,0.9141185191923021,7.300868310309817e-08,0.018265847597910768
26,0.821,1,0.0008108863748073084,0.4391553217092937,0.9124918376930026,1.5986483516997713e-08,0.006019482724124026
26,0.8205,1,0.0008108863748073084,0.4391553217092937,0.9124918376930026,1.5986483516997713e-08,0.006019482724124026
26,0.82,1,0.0008108863748073084,0.4391553217092937,0.9124918376930026,1.5986483516997713e-08,0.006019482724124026
27,0.8049,1,0.004544420968201581,0.5550408278435442,0.9529381752236981,3.251591999071787e-08,0.010906767102347715
27,0.805,1,0.004544420968201581,0.5550408278435442,0.9529381752236981,3.251591999071787e-08,0.010906767102347715
27,0.8048,1,0.004544420968201581,0.5550408278435442,0.9529381752236981,3.251591999071787e-08,0.010906767102347715
28,0.8131,2,0.0021364538380966827,0.6692044333462195,0.9710051149160366,5.074553242191287e-08,0.013480121120170852
28,0.8094,2,0.0021364538380966827,0.6692044333462195,0.9710051149160366,5.074553242191287e-08,0.013480121120170852
28,0.811,2,0.0021364538380966827,0.6692044333462195,0.9710051149160366,5.074553242191287e-08,0.013480121120170852
29,0.8282,1,0.0018307481159032446,0.6300392792577719,0.9601365432700563,5.6728640278743664e-09,0.002998867224647284
29,0.8291,1,0.0018307481159032446,0.6300392792577719,0.9601365432700563,5.6728640278743664e-09,0.002998867224647284
29,0.8287,1,0.0018307481159032446,0.6300392792577719,0.9601365432700563,5.6728640278743664e-09,0.002998867224647284
30,0.7536,2,0.004064473438063467,0.9816726786303056,0.9814589317373853,2.751800330214021e-08,0.0550837937184803
30,0.761,2,0.004064473438063467,0.9816726786303056,0.9814589317373853,2.751800330214021e-08,0.0550837937184803
30,0.7659,2,0.004064473438063467,0.9816726786303056,0.9814589317373853,2.751800330214021e-08,0.0550837937184803
31,0.8185,1,0.0004266530773811187,0.6292906929695882,0.9444283408897762,8.777592318449389e-08,0.002252354771137899
31,0.8175,1,0.0004266530773811187,0.6292906929695882,0.9444283408897762,8.777592318449389e-08,0.002252354771137899
31,0.8165,1,0.0004266530773811187,0.6292906929695882,0.9444283408897762,8.777592318449389e-08,0.002252354771137899
32,0.7878,1,0.0009595156610328953,0.7119729571986717,0.9307500626117681,7.987066218164961e-08,0.03937030397190869
32,0.7877,1,0.0009595156610328953,0.7119729571986717,0.9307500626117681,7.987066218164961e-08,0.03937030397190869
32,0.788,1,0.0009595156610328953,0.7119729571986717,0.9307500626117681,7.987066218164961e-08,0.03937030397190869
33,0.7663,1,0.0014767786615761385,0.494421184943037,0.9283713410541555,3.4180408882552556e-08,0.0698755029766031
33,0.7663,1,0.0014767786615761385,0.494421184943037,0.9283713410541555,3.4180408882552556e-08,0.0698755029766031
33,0.7663,1,0.0014767786615761385,0.494421184943037,0.9283713410541555,3.4180408882552556e-08,0.0698755029766031
34,0.7676,1,0.0019967624099233223,0.8615278705409812,0.991658429408048,2.063876827073394e-09,0.06442808174697323
34,0.7675,1,0.0019967624099233223,0.8615278705409812,0.991658429408048,2.063876827073394e-09,0.06442808174697323
34,0.7676,1,0.0019967624099233223,0.8615278705409812,0.991658429408048,2.063876827073394e-09,0.06442808174697323
35,0.775,1,0.0048534596388385655,0.9469789475066579,0.9043093981923872,8.444003732498579e-08,0.05875079365347157
35,0.7746,1,0.0048534596388385655,0.9469789475066579,0.9043093981923872,8.444003732498579e-08,0.05875079365347157
35,0.7742,1,0.0048534596388385655,0.9469789475066579,0.9043093981923872,8.444003732498579e-08,0.05875079365347157
36,0.7967,1,0.0017814016153177956,0.9461874484801386,0.9691613243271493,2.584077466206503e-09,0.03305301147612412
36,0.7971,1,0.0017814016153177956,0.9461874484801386,0.9691613243271493,2.584077466206503e-09,0.03305301147612412
36,0.7966,1,0.0017814016153177956,0.9461874484801386,0.9691613243271493,2.584077466206503e-09,0.03305301147612412
37,0.7588,2,0.0008573063813005153,0.9883000911748561,0.9208158344083811,8.300429924855967e-08,0.055675109167769424
37,0.7585,2,0.0008573063813005153,0.9883000911748561,0.9208158344083811,8.300429924855967e-08,0.055675109167769424
37,0.7566,2,0.0008573063813005153,0.9883000911748561,0.9208158344083811,8.300429924855967e-08,0.055675109167769424
38,0.8306,2,0.00013461205742367488,0.7764828477905226,0.9943510665333739,3.772731871376636e-08,0.0019005177669957464
38,0.8321,2,0.00013461205742367488,0.7764828477905226,0.9943510665333739,3.772731871376636e-08,0.0019005177669957464
38,0.8316,2,0.00013461205742367488,0.7764828477905226,0.9943510665333739,3.772731871376636e-08,0.0019005177669957464
39,0.7787,2,0.0011268597658581577,0.7566787032391382,0.9977928278751234,9.800498250270417e-08,0.041654261784133555
39,0.7768,2,0.0011268597658581577,0.7566787032391382,0.9977928278751234,9.800498250270417e-08,0.041654261784133555
39,0.7777,2,0.0011268597658581577,0.7566787032391382,0.9977928278751234,9.800498250270417e-08,0.041654261784133555
40,0.8183,1,0.0006904976010482228,0.5337740317242026,0.9476367524752052,6.454618044795543e-08,0.007349796719773483
40,0.8191,1,0.0006904976010482228,0.5337740317242026,0.9476367524752052,6.454618044795543e-08,0.007349796719773483
40,0.8182,1,0.0006904976010482228,0.5337740317242026,0.9476367524752052,6.454618044795543e-08,0.007349796719773483
41,0.816,2,0.004614293724463664,0.9569419638364446,0.9802514190922407,9.38871028933412e-08,0.005228656980546299
41,0.8166,2,0.004614293724463664,0.9569419638364446,0.9802514190922407,9.38871028933412e-08,0.005228656980546299
41,0.8228,2,0.004614293724463664,0.9569419638364446,0.9802514190922407,9.38871028933412e-08,0.005228656980546299
42,0.813,1,0.0036997156563263536,0.5085426662751455,0.9080434996693724,8.425824193550636e-08,0.006856435049225596
42,0.813,1,0.0036997156563263536,0.5085426662751455,0.9080434996693724,8.425824193550636e-08,0.006856435049225596
42,0.8131,1,0.0036997156563263536,0.5085426662751455,0.9080434996693724,8.425824193550636e-08,0.006856435049225596
43,0.8249,2,0.0026828762296558506,0.7330164293843047,0.94420014063375,3.020752295196031e-09,0.004006720671297404
43,0.8282,2,0.0026828762296558506,0.7330164293843047,0.94420014063375,3.020752295196031e-09,0.004006720671297404
43,0.8236,2,0.0026828762296558506,0.7330164293843047,0.94420014063375,3.020752295196031e-09,0.004006720671297404
44,0.7869,1,0.004107592527126809,0.9737976712277157,0.9973709825740149,9.452678229731316e-08,0.049020731827529085
44,0.7866,1,0.004107592527126809,0.9737976712277157,0.9973709825740149,9.452678229731316e-08,0.049020731827529085
44,0.7866,1,0.004107592527126809,0.9737976712277157,0.9973709825740149,9.452678229731316e-08,0.049020731827529085
45,0.8256,3,0.004914731039557597,0.7664213719657722,0.9133050806058082,1.698782795187947e-08,0.00884589940661179
45,0.7992,3,0.004914731039557597,0.7664213719657722,0.9133050806058082,1.698782795187947e-08,0.00884589940661179
45,0.8209,3,0.004914731039557597,0.7664213719657722,0.9133050806058082,1.698782795187947e-08,0.00884589940661179
46,0.8167,3,0.004402133529336794,0.9099906926956921,0.9734209276980198,1.5389719439801354e-08,0.0025080073097351165
46,0.8285,3,0.004402133529336794,0.9099906926956921,0.9734209276980198,1.5389719439801354e-08,0.0025080073097351165
46,0.8108,3,0.004402133529336794,0.9099906926956921,0.9734209276980198,1.5389719439801354e-08,0.0025080073097351165
47,0.8179,3,0.0027345978317759377,0.7269823502755837,0.9980913390527396,8.777887165139865e-08,0.008910150113464644
47,0.8239,3,0.0027345978317759377,0.7269823502755837,0.9980913390527396,8.777887165139865e-08,0.008910150113464644
47,0.8136,3,0.0027345978317759377,0.7269823502755837,0.9980913390527396,8.777887165139865e-08,0.008910150113464644
48,0.7957,4,0.003666033532117047,0.7895548660915063,0.9712394935259239,9.812653182641362e-09,0.01711293803668882
48,0.7872,4,0.003666033532117047,0.7895548660915063,0.9712394935259239,9.812653182641362e-09,0.01711293803668882
48,0.7866,4,0.003666033532117047,0.7895548660915063,0.9712394935259239,9.812653182641362e-09,0.01711293803668882
49,0.7936,4,0.0020374492406086578,0.4231851284574263,0.909343291419754,9.490180197609224e-08,0.0021689534581932793
49,0.7579,4,0.0020374492406086578,0.4231851284574263,0.909343291419754,9.490180197609224e-08,0.0021689534581932793
49,0.8038,4,0.0020374492406086578,0.4231851284574263,0.909343291419754,9.490180197609224e-08,0.0021689534581932793
50,0.7635,1,0.00011292145365796567,0.6658049696159309,0.9671924932730797,2.772335692198242e-08,0.03140416700393872
50,0.7664,1,0.00011292145365796567,0.6658049696159309,0.9671924932730797,2.772335692198242e-08,0.03140416700393872
50,0.7648,1,0.00011292145365796567,0.6658049696159309,0.9671924932730797,2.772335692198242e-08,0.03140416700393872
51,0.7046,2,0.00476297669802561,0.607459457832627,0.9829363995796441,4.165265611201374e-08,0.07938590609609107
51,0.6906,2,0.00476297669802561,0.607459457832627,0.9829363995796441,4.165265611201374e-08,0.07938590609609107
51,0.7128,2,0.00476297669802561,0.607459457832627,0.9829363995796441,4.165265611201374e-08,0.07938590609609107
52,0.7617,1,0.0008248104194167947,0.7846834862602075,0.9249752826965519,7.594374335333158e-08,0.08412140799446761
52,0.7615,1,0.0008248104194167947,0.7846834862602075,0.9249752826965519,7.594374335333158e-08,0.08412140799446761
52,0.7613,1,0.0008248104194167947,0.7846834862602075,0.9249752826965519,7.594374335333158e-08,0.08412140799446761
53,0.7514,1,0.0042204142687008155,0.466511412078876,0.9902995185819066,9.033557608739614e-08,0.03507756557687377
53,0.7515,1,0.0042204142687008155,0.466511412078876,0.9902995185819066,9.033557608739614e-08,0.03507756557687377
53,0.7514,1,0.0042204142687008155,0.466511412078876,0.9902995185819066,9.033557608739614e-08,0.03507756557687377
54,0.7724,1,0.0034752908433676776,0.7364004169573706,0.9064713119509757,4.1510555833353955e-08,0.05403805565308263
54,0.7725,1,0.0034752908433676776,0.7364004169573706,0.9064713119509757,4.1510555833353955e-08,0.05403805565308263
54,0.7725,1,0.0034752908433676776,0.7364004169573706,0.9064713119509757,4.1510555833353955e-08,0.05403805565308263
55,0.7535,1,0.001682566626225942,0.44032175901633924,0.9919985126524776,3.323535423418527e-08,0.09275259034304949
55,0.7535,1,0.001682566626225942,0.44032175901633924,0.9919985126524776,3.323535423418527e-08,0.09275259034304949
55,0.7535,1,0.001682566626225942,0.44032175901633924,0.9919985126524776,3.323535423418527e-08,0.09275259034304949
56,0.8171,2,0.0028061206604132007,0.9283092080309279,0.9998151571092357,6.458778193269848e-08,0.012861521474501349
56,0.8117,2,0.0028061206604132007,0.9283092080309279,0.9998151571092357,6.458778193269848e-08,0.012861521474501349
56,0.8083,2,0.0028061206604132007,0.9283092080309279,0.9998151571092357,6.458778193269848e-08,0.012861521474501349
57,0.8209,2,0.002877542693938614,0.7492970132649217,0.9938528937719412,9.767511862911576e-08,0.00837502302898453
57,0.8194,2,0.002877542693938614,0.7492970132649217,0.9938528937719412,9.767511862911576e-08,0.00837502302898453
57,0.821,2,0.002877542693938614,0.7492970132649217,0.9938528937719412,9.767511862911576e-08,0.00837502302898453
58,0.8009,1,0.0032201091231195884,0.49895850785231305,0.9957377711548469,9.162150347334542e-08,0.014867017904062264
58,0.8012,1,0.0032201091231195884,0.49895850785231305,0.9957377711548469,9.162150347334542e-08,0.014867017904062264
58,0.801,1,0.0032201091231195884,0.49895850785231305,0.9957377711548469,9.162150347334542e-08,0.014867017904062264
59,0.8303,1,0.004504481129953162,0.6614337374149437,0.982339599034303,7.061256645354153e-08,0.001664108656201424
59,0.8301,1,0.004504481129953162,0.6614337374149437,0.982339599034303,7.061256645354153e-08,0.001664108656201424
59,0.8302,1,0.004504481129953162,0.6614337374149437,0.982339599034303,7.061256645354153e-08,0.001664108656201424
60,0.8288,2,0.003234901243524753,0.7666694257760177,0.9894826173403263,5.649411887459639e-08,0.002080664447926539
60,0.8305,2,0.003234901243524753,0.7666694257760177,0.9894826173403263,5.649411887459639e-08,0.002080664447926539
60,0.8258,2,0.003234901243524753,0.7666694257760177,0.9894826173403263,5.649411887459639e-08,0.002080664447926539
61,0.808,1,0.004068058612620835,0.9887155917742941,0.9998276728709382,9.127244608519038e-08,0.018457176799466648
61,0.808,1,0.004068058612620835,0.9887155917742941,0.9998276728709382,9.127244608519038e-08,0.018457176799466648
61,0.8085,1,0.004068058612620835,0.9887155917742941,0.9998276728709382,9.127244608519038e-08,0.018457176799466648
62,0.8364,2,0.0017539834931336294,0.7677573594856335,0.9443560141100998,1.02667979489148e-08,0.0004199348942445336
62,0.8355,2,0.0017539834931336294,0.7677573594856335,0.9443560141100998,1.02667979489148e-08,0.0004199348942445336
62,0.8357,2,0.0017539834931336294,0.7677573594856335,0.9443560141100998,1.02667979489148e-08,0.0004199348942445336
63,0.7817,1,0.0012888552252196181,0.9478509906535579,0.9206141506942204,6.90365554210032e-08,0.05829466757737756
63,0.7815,1,0.0012888552252196181,0.9478509906535579,0.9206141506942204,6.90365554210032e-08,0.05829466757737756
63,0.7817,1,0.0012888552252196181,0.9478509906535579,0.9206141506942204,6.90365554210032e-08,0.05829466757737756
64,0.8063,1,0.0015355545577527187,0.9209600512029363,0.9946823944331666,1.0998629066156042e-08,0.025248291658410728
64,0.8065,1,0.0015355545577527187,0.9209600512029363,0.9946823944331666,1.0998629066156042e-08,0.025248291658410728
64,0.8065,1,0.0015355545577527187,0.9209600512029363,0.9946823944331666,1.0998629066156042e-08,0.025248291658410728
65,0.8261,2,0.0026194300317901025,0.9634522647696437,0.9134928124896019,7.112571815381518e-08,0.0025357088420220777
65,0.8288,2,0.0026194300317901025,0.9634522647696437,0.9134928124896019,7.112571815381518e-08,0.0025357088420220777
65,0.8219,2,0.0026194300317901025,0.9634522647696437,0.9134928124896019,7.112571815381518e-08,0.0025357088420220777
66,0.8288,2,0.00012091821072424109,0.8215125326575637,0.9718057372067681,9.29103393708046e-08,0.003223523790754279
66,0.8297,2,0.00012091821072424109,0.8215125326575637,0.9718057372067681,9.29103393708046e-08,0.003223523790754279
66,0.8291,2,0.00012091821072424109,0.8215125326575637,0.9718057372067681,9.29103393708046e-08,0.003223523790754279
67,0.789,1,0.003754421962921058,0.9884034564501041,0.9060043055862518,8.466264429521283e-08,0.030584536547162047
67,0.7952,1,0.003754421962921058,0.9884034564501041,0.9060043055862518,8.466264429521283e-08,0.030584536547162047
67,0.7961,1,0.003754421962921058,0.9884034564501041,0.9060043055862518,8.466264429521283e-08,0.030584536547162047
68,0.7102,2,0.004729401976260248,0.5046331426752875,0.994502133468192,9.524349430452315e-09,0.017480693933568613
68,0.7103,2,0.004729401976260248,0.5046331426752875,0.994502133468192,9.524349430452315e-09,0.017480693933568613
68,0.7443,2,0.004729401976260248,0.5046331426752875,0.994502133468192,9.524349430452315e-09,0.017480693933568613
